user_pseudo_id,subscribe_timestamp,subscribe_day_in_first_seven_days,session_id,event_name,event_timestamp,session_number
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,collect_gem,2024-10-13 05:50:21 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,chest_open,2024-10-07 08:04:52 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,new_map,2024-10-14 04:12:34 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,collect_gem,2024-10-12 03:16:15 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,level_up,2024-10-09 19:02:11 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,coin_get,2024-10-09 14:38:11 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,new_map,2024-10-11 21:11:11 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,chest_open,2024-10-13 10:33:39 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,level_up,2024-10-08 13:51:59 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,chest_open,2024-10-13 05:47:59 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,coin_get,2024-10-07 15:11:14 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,chest_open,2024-10-08 17:35:42 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_000,chest_open,2024-10-12 05:31:46 UTC,0
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-08 01:52:21 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-10 18:15:18 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,chest_open,2024-10-13 12:26:34 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-11 05:12:34 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,chest_open,2024-10-11 21:27:02 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-10 03:41:14 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-12 05:29:32 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-11 11:43:57 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-13 00:52:03 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-10 12:46:39 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-09 04:35:58 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-08 01:05:49 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-12 01:40:19 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-14 02:06:52 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-10 12:11:38 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,chest_open,2024-10-13 18:52:41 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-11 13:42:27 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-08 03:18:38 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-11 22:22:00 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,coin_get,2024-10-12 22:09:41 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-12 19:25:30 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-09 05:34:06 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-07 15:26:25 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,chest_open,2024-10-11 15:24:25 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-10 09:26:19 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-12 12:03:49 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,chest_open,2024-10-07 21:34:43 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-11 18:57:41 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-09 14:27:44 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,coin_get,2024-10-08 13:08:48 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-09 06:46:35 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-10 00:28:56 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,npc_talk,2024-10-13 15:27:58 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,coin_get,2024-10-08 06:10:08 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,new_map,2024-10-11 14:54:11 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-13 00:49:45 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-10 21:50:24 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,new_map,2024-10-11 01:46:48 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-08 09:34:30 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-10 22:27:05 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-07 15:56:06 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,chest_open,2024-10-09 15:17:59 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,level_up,2024-10-11 09:07:53 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-09 00:01:24 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-12 10:56:23 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,collect_gem,2024-10-12 15:30:04 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,new_map,2024-10-14 02:04:10 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-13 15:36:04 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_001,kill_monster,2024-10-10 10:40:14 UTC,1
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-11 06:31:06 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-11 02:52:06 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-12 15:32:04 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-11 03:50:07 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-08 23:33:23 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-13 22:04:52 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,new_map,2024-10-12 08:48:28 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-10 03:09:59 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-11 00:23:57 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-11 08:23:58 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-12 18:23:29 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-09 12:11:23 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,kill_monster,2024-10-07 14:51:57 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-12 02:34:38 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,new_partner,2024-10-09 09:15:23 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,new_map,2024-10-11 16:35:22 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-09 20:47:59 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-07 14:42:43 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,new_partner,2024-10-09 03:06:12 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-13 00:54:29 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-08 17:27:43 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-07 13:07:17 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-09 17:28:50 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-09 12:13:31 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,level_up,2024-10-14 00:14:48 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,collect_gem,2024-10-10 06:17:24 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-10 02:38:30 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_002,chest_open,2024-10-09 16:11:46 UTC,2
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,level_up,2024-10-14 03:45:31 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,kill_monster,2024-10-10 20:07:13 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,level_up,2024-10-08 00:30:30 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-09 02:11:16 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,level_up,2024-10-09 21:03:23 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,coin_get,2024-10-11 19:32:57 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,coin_get,2024-10-10 17:08:29 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,coin_get,2024-10-09 03:55:55 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,time_travel,2024-10-11 12:36:46 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-11 02:56:46 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-13 21:22:04 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,level_up,2024-10-09 06:52:29 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,chest_open,2024-10-09 09:43:01 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,new_map,2024-10-13 15:47:26 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-14 02:48:22 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,level_up,2024-10-09 04:42:09 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-07 14:18:29 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-09 20:55:24 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-07 20:26:54 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-12 06:54:02 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,kill_monster,2024-10-09 20:17:43 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-11 08:10:31 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,chest_open,2024-10-07 17:41:15 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,info_obtained,2024-10-08 02:04:36 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,kill_monster,2024-10-10 15:03:52 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,collect_gem,2024-10-12 23:27:51 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_003,kill_monster,2024-10-09 13:20:03 UTC,3
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-13 06:09:25 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,chest_open,2024-10-12 07:24:17 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,collect_gem,2024-10-14 00:41:19 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,chest_open,2024-10-11 00:15:28 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-13 05:46:03 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,chest_open,2024-10-07 11:38:25 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-10 11:38:38 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-08 04:04:40 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-09 13:19:36 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-07 21:02:18 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-08 17:35:28 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,level_up,2024-10-11 03:51:58 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-12 00:08:12 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,level_up,2024-10-09 14:55:52 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-07 23:24:17 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-14 02:33:04 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-13 02:00:28 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-07 08:34:11 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-10 23:42:19 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-13 01:41:41 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-08 10:55:28 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,chest_open,2024-10-13 16:27:15 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-09 23:23:03 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-12 18:38:04 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-10 05:46:46 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,npc_talk,2024-10-13 11:12:13 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-08 05:49:52 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,level_up,2024-10-08 10:38:47 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-07 09:56:28 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-13 09:17:13 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,kill_monster,2024-10-13 20:07:38 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_004,coin_get,2024-10-08 13:02:13 UTC,4
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-13 02:39:04 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-12 02:52:55 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-12 20:39:23 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-11 04:24:29 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-12 14:14:18 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-11 01:31:25 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-11 15:57:58 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,npc_talk,2024-10-10 16:37:08 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,kill_monster,2024-10-12 16:06:50 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-08 06:06:28 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-13 18:31:54 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,coin_get,2024-10-10 00:29:50 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,coin_get,2024-10-08 18:36:22 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-13 21:23:39 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,coin_get,2024-10-10 01:52:41 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-10 02:03:28 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-12 13:40:24 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-11 16:21:14 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,npc_talk,2024-10-08 22:29:11 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,level_up,2024-10-11 10:33:56 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-13 18:59:59 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-12 04:53:12 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,chest_open,2024-10-09 15:04:46 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_005,npc_talk,2024-10-12 08:37:13 UTC,5
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-13 11:30:43 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,coin_get,2024-10-09 06:27:10 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-11 20:47:01 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-13 07:17:48 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,coin_get,2024-10-09 06:51:31 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-13 04:19:21 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,kill_monster,2024-10-12 11:39:32 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-10 01:02:25 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-12 17:43:21 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,new_map,2024-10-12 19:17:10 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,kill_monster,2024-10-09 14:00:34 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,npc_talk,2024-10-07 15:03:35 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-10 09:35:51 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,new_map,2024-10-09 23:24:53 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,coin_get,2024-10-13 03:40:16 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,level_up,2024-10-10 07:16:04 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-08 21:02:10 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-07 17:54:28 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,coin_get,2024-10-07 13:10:29 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-10 19:26:40 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,coin_get,2024-10-14 05:07:07 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-08 20:07:54 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-13 14:10:32 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-11 11:52:49 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,coin_get,2024-10-13 16:11:58 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,level_up,2024-10-07 21:08:54 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,new_map,2024-10-07 15:58:08 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,level_up,2024-10-12 20:13:30 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_006,chest_open,2024-10-10 16:45:22 UTC,6
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-09 11:32:17 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-11 01:06:32 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,chest_open,2024-10-09 02:58:37 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,coin_get,2024-10-08 22:07:49 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-12 02:24:14 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,coin_get,2024-10-09 09:55:46 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,chest_open,2024-10-12 15:39:41 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-11 14:40:26 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,kill_monster,2024-10-09 10:21:35 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-13 13:17:29 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,kill_monster,2024-10-11 15:58:41 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-12 00:48:33 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,collect_gem,2024-10-12 08:23:59 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,coin_get,2024-10-12 11:00:50 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,coin_get,2024-10-10 10:31:05 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-10 17:32:24 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-08 14:16:02 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,coin_get,2024-10-11 02:39:08 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,chest_open,2024-10-13 10:40:52 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,coin_get,2024-10-09 11:59:01 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-09 08:29:57 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_007,level_up,2024-10-12 10:55:55 UTC,7
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,npc_talk,2024-10-11 10:49:44 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-13 22:44:17 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-11 08:14:49 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-07 08:22:22 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-14 00:27:47 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-11 00:06:20 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-09 22:45:02 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,coin_get,2024-10-10 02:49:04 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,coin_get,2024-10-09 22:55:12 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,coin_get,2024-10-13 15:51:24 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-12 17:34:08 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-11 11:04:39 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,chest_open,2024-10-13 12:43:39 UTC,8
user_001,2024-10-10 16:06:54 UTC,True,session_001_008,level_up,2024-10-14 01:50:11 UTC,8
